;BUS_ID;BUS_NAME;Gen_Type;Latitude;Longitude;U_FED;REG
7656;41751.0;TAUBT9-SP013;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
7657;41755.0;NORDT1-SP034;;-23.4549;-46.3817;SP;Sudeste-Centro-Oeste
7658;41757.0;NORDT2-SP034;;-23.4549;-46.3817;SP;Sudeste-Centro-Oeste
7659;41759.0;NORDT3-SP034;;-23.4549;-46.3817;SP;Sudeste-Centro-Oeste
7660;41777.0;ANHAT1-SP034;;-23.4931;-46.7682;SP;Sudeste-Centro-Oeste
7661;41779.0;ANHAT2-SP034;;-23.4931;-46.7682;SP;Sudeste-Centro-Oeste
7662;41781.0;ANHAT3-SP034;;-23.4931;-46.7682;SP;Sudeste-Centro-Oeste
7663;41801.0;JANDT1-SP013;;-23.571111;-46.893611;SP;Sudeste-Centro-Oeste
7664;41803.0;JANDT2-SP013;;-23.571111;-46.893611;SP;Sudeste-Centro-Oeste
7665;41805.0;JANDT3-SP013;;-23.571111;-46.893611;SP;Sudeste-Centro-Oeste
7666;41807.0;PIR2T1-SP013;;-23.698611;-46.676111;SP;Sudeste-Centro-Oeste
7667;41809.0;PIR2T2-SP013;;-23.698611;-46.676111;SP;Sudeste-Centro-Oeste
7668;41811.0;PIR2T3-SP013;;-23.698611;-46.676111;SP;Sudeste-Centro-Oeste
7669;41817.0;TAUBT1-SP013;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
7670;41819.0;TAUBT2-SP013;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
7671;41820.0;TPTBC1-SP345;;-23.710734;-46.273544;SP;Sudeste-Centro-Oeste
7672;41821.0;TPTBC2-SP345;;-23.710734;-46.273544;SP;Sudeste-Centro-Oeste
7673;41822.0;TPTBC3-SP345;;-23.710734;-46.273544;SP;Sudeste-Centro-Oeste
7674;41823.0;TPTBC4-SP345;;-23.710734;-46.273544;SP;Sudeste-Centro-Oeste
7675;41824.0;HBANEL-SP230;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
7676;41827.0;HBT231-SP088;;-23.87861459;-46.44833426;SP;Sudeste-Centro-Oeste
7677;41829.0;BOTUT1-SP013;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
7678;41831.0;BOTUT2-SP013;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
7679;41833.0;BOTUT4-SP013;;-22.9507111;-48.4374792;SP;Sudeste-Centro-Oeste
7680;41835.0;ITPTT3-SP013;;-23.53305556;-46.16666667;SP;Sudeste-Centro-Oeste
7681;41837.0;ITPTT4-SP013;;-23.53305556;-46.16666667;SP;Sudeste-Centro-Oeste
7682;41843.0;AGAZT1-SP013;;-23.375148;-46.40305;SP;Sudeste-Centro-Oeste
7683;41845.0;AGAZT2-SP013;;-23.375148;-46.40305;SP;Sudeste-Centro-Oeste
7684;41847.0;FDIAT1-SP013;;-23.055694;-46.51582;SP;Sudeste-Centro-Oeste
7685;41849.0;FDIAT2-SP013;;-23.055694;-46.51582;SP;Sudeste-Centro-Oeste
7686;41851.0;FDIAT3-SP013;;-23.055694;-46.51582;SP;Sudeste-Centro-Oeste
7687;41855.0;ATPTT2-SP013;;-21.6399984;-51.1604183;SP;Sudeste-Centro-Oeste
7688;41857.0;ITART1-SP013;;-24.101917;-49.312917;SP;Sudeste-Centro-Oeste
7689;41859.0;ROSAT7-SP013;;-22.59972222;-52.86666667;SP;Sudeste-Centro-Oeste
7690;41861.0;ROSAT8-SP013;;-22.59972222;-52.86666667;SP;Sudeste-Centro-Oeste
7691;41863.0;GETUT1-SP013;;-21.855464;-49.838358;SP;Sudeste-Centro-Oeste
7692;41865.0;AVARE-BIO088;BIO;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7693;41868.0;AVART1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7694;41869.0;AVART2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7695;41870.0;GERDAU-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7696;41871.0;GERDAU-SP034;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7697;41874.0;GERDT1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7698;41875.0;GERDT2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7699;41876.0;CBA-1--SP230;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7700;41879.0;CBAT1--SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7701;41880.0;CBAT2--SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7702;41881.0;USIMIN-SP088;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7703;41882.0;WMARTI-SP088;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7704;41885.0;USIMT1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7705;41886.0;USIMT2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7706;41887.0;TOYOT1-SP007;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7707;41890.0;TOYOT1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7708;41891.0;TOYOT2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7709;41892.0;NORTT1-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7710;41893.0;NORTT2-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7711;41894.0;NORTT3-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7712;41895.0;NORTT4-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7713;41896.0;NORTT5-SP088;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7714;41915.0;REPLA2-SP138;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7715;41917.0;REPLT1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7716;41919.0;REPLT2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7717;41920.0;M.REAB-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7718;41921.0;M.REAC-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7719;41922.0;M.READ-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7720;41923.0;BANDEB-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7721;41924.0;BANDEC-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7722;41925.0;BANDED-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7723;41926.0;BANDEE-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7724;41927.0;BANDEF-SP034;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7725;41928.0;CENTRB-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7726;41929.0;CENTRC-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7727;41930.0;CENTRD-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7728;41931.0;CENTRE-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7729;41932.0;CENTRF-SP020;;-23.53305556;-46.65;SP;Sudeste-Centro-Oeste
7730;41933.0;TOYOT2-SP007;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7731;41934.0;CBA-2--SP230;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7732;41935.0;CBA----SP088;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7733;41939.0;GVBRA1-SP034;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7734;41940.0;GVBRA2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7735;41941.0;GVBRA1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7736;41942.0;GVBRA2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7737;41943.0;CARBOC-SP138;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7738;41946.0;CARBO1-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7739;41947.0;CARBO2-SP013;;-23.529722;-47.266388;SP;Sudeste-Centro-Oeste
7740;41951.0;TAUT10-SP013;;-23.07027778;-45.58972222;SP;Sudeste-Centro-Oeste
7741;41953.0;BAGUT1-SP013;;-21.145014;-50.2816325;SP;Sudeste-Centro-Oeste
7742;41955.0;BAGUT2-SP013;;-21.145014;-50.2816325;SP;Sudeste-Centro-Oeste
7743;41957.0;LORET1-SP013;;-22.767395;-45.087756;SP;Sudeste-Centro-Oeste
7744;42003.0;P.CAL3-MG013;;-21.797915;-46.612409;MG;Sudeste-Centro-Oeste
7745;42005.0;P.CAL4-MG013;;-21.797915;-46.612409;MG;Sudeste-Centro-Oeste
7746;42007.0;P.CAL5-MG013;;-21.797915;-46.612409;MG;Sudeste-Centro-Oeste
7747;42009.0;P.CAL6-MG013;;-21.797915;-46.612409;MG;Sudeste-Centro-Oeste
7748;42011.0;ITUM49-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7749;42013.0;ITUM50-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7750;42015.0;ITUM53-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7751;42017.0;ITUMB1-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7752;42019.0;ITUMB2-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7753;42021.0;ITUMB3-MG013;;-18.407529;-49.112968;MG;Sudeste-Centro-Oeste
7754;42023.0;M.MO11-MG013;;-20.286561;-47.069916;MG;Sudeste-Centro-Oeste
7755;42025.0;M.MO13-MG013;;-20.286561;-47.069916;MG;Sudeste-Centro-Oeste
7756;42027.0;PARAC1-MG013;;-17.045278;-47.139167;MG;Sudeste-Centro-Oeste
7757;42029.0;PARAC2-MG013;;-17.045278;-47.139167;MG;Sudeste-Centro-Oeste
7758;42031.0;EST.T1-MG013;;-20.259606;-47.176169;MG;Sudeste-Centro-Oeste
7759;42033.0;EST.T2-MG013;;-20.259606;-47.176169;MG;Sudeste-Centro-Oeste
7760;42035.0;BAR2T1-MG013;;-21.18555556;-43.75416667;MG;Sudeste-Centro-Oeste
7761;42037.0;PI2.T1-MG013;;-17.33863;-44.869901;MG;Sudeste-Centro-Oeste
7762;42039.0;PI2.T2-MG013;;-17.33863;-44.869901;MG;Sudeste-Centro-Oeste
7763;42041.0;PI2.TA-MG013;;-17.33863;-44.869901;MG;Sudeste-Centro-Oeste
7764;42043.0;PI2.TB-MG013;;-17.33863;-44.869901;MG;Sudeste-Centro-Oeste
7765;42048.0;BARRE5-MG013;;-19.99972222;-43.99194444;MG;Sudeste-Centro-Oeste
7766;42050.0;BARRE6-MG013;;-19.99972222;-43.99194444;MG;Sudeste-Centro-Oeste
7767;42052.0;ITABT2-MG013;;-20.325;-43.852778;MG;Sudeste-Centro-Oeste
7768;42054.0;ITABT3-MG013;;-20.325;-43.852778;MG;Sudeste-Centro-Oeste
7769;42056.0;IRAPE4-MG013;;-16.73805556;-42.57472222;MG;Sudeste-Centro-Oeste
7770;42058.0;IRAPE5-MG013;;-16.73805556;-42.57472222;MG;Sudeste-Centro-Oeste
7771;42062.0;ARAï¿½U2-MG0;;-16.833889;-42.021944;MG;Sudeste-Centro-Oeste
7772;42065.0;CPENA5-MG013;;-19.18027778;-41.47444444;MG;Sudeste-Centro-Oeste
7773;42067.0;TMAR15-MG013;;-18.212394;-45.25665;MG;Sudeste-Centro-Oeste
7774;42071.0;TMAR10-MG013;;-18.212394;-45.25665;MG;Sudeste-Centro-Oeste
7775;42073.0;TMAR12-MG013;;-18.212394;-45.25665;MG;Sudeste-Centro-Oeste
7776;42075.0;TMAR13-MG013;;-18.212394;-45.25665;MG;Sudeste-Centro-Oeste
7777;42077.0;SGOTA6-MG013;;-19.336739;-46.013956;MG;Sudeste-Centro-Oeste
7778;42079.0;EMBOR6-MG013;;-18.451944;-47.993888;MG;Sudeste-Centro-Oeste
7779;42081.0;EMBOR7-MG013;;-18.451944;-47.993888;MG;Sudeste-Centro-Oeste
7780;42083.0;EMBO10-MG013;;-18.451944;-47.993888;MG;Sudeste-Centro-Oeste
7781;42084.0;IPT.T3-MG006;;-19.43944444;-42.55472222;MG;Sudeste-Centro-Oeste
7782;42091.0;IPT.T4-MG013;;-19.43944444;-42.55472222;MG;Sudeste-Centro-Oeste
7783;42093.0;ITABI2-MG013;;-19.59444444;-43.19916667;MG;Sudeste-Centro-Oeste
7784;42095.0;ITABI2-MG013;;-19.59444444;-43.19916667;MG;Sudeste-Centro-Oeste
7785;42097.0;ITUTI1-MG013;;-21.297353;-44.628422;MG;Sudeste-Centro-Oeste
7786;42099.0;ITUTI2-MG013;;-21.297353;-44.628422;MG;Sudeste-Centro-Oeste
7787;42101.0;JAGR11-MG013;;-20.012909;-47.438175;MG;Sudeste-Centro-Oeste
7788;42103.0;JAGR12-MG013;;-20.012909;-47.438175;MG;Sudeste-Centro-Oeste
7789;42105.0;JAGR13-MG013;;-20.012909;-47.438175;MG;Sudeste-Centro-Oeste
7790;42107.0;JAGR.7-MG014;;-20.018823;-47.438096;MG;Sudeste-Centro-Oeste
7791;42109.0;JAGR.8-MG014;;-20.018823;-47.438096;MG;Sudeste-Centro-Oeste
7792;42111.0;MCLAR3-MG013;;-16.66916667;-43.82388889;MG;Sudeste-Centro-Oeste
7793;42113.0;MCLAR4-MG013;;-16.66916667;-43.82388889;MG;Sudeste-Centro-Oeste
7794;42115.0;MCLAR5-MG013;;-16.66916667;-43.82388889;MG;Sudeste-Centro-Oeste
7795;42117.0;OPRET1-MG013;;-20.29833333;-43.75888889;MG;Sudeste-Centro-Oeste
7796;42119.0;OPRET2-MG013;;-20.29833333;-43.75888889;MG;Sudeste-Centro-Oeste
7797;42122.0;OPRET4-MG013;;-20.29833333;-43.75888889;MG;Sudeste-Centro-Oeste
7798;42124.0;TAQUA5-MG013;;-19.93138889;-43.8525;MG;Sudeste-Centro-Oeste
7799;42126.0;TAQUA6-MG013;;-19.93138889;-43.8525;MG;Sudeste-Centro-Oeste
7800;42128.0;TAQUA3-MG013;;-19.93138889;-43.8525;MG;Sudeste-Centro-Oeste
7801;42130.0;TAQUA4-MG013;;-19.93138889;-43.8525;MG;Sudeste-Centro-Oeste
7802;42131.0;VPALT4-MG013;;-17.59111111;-44.73555556;MG;Sudeste-Centro-Oeste
7803;42132.0;VPALT5-MG013;;-17.59111111;-44.73555556;MG;Sudeste-Centro-Oeste
7804;42136.0;ITAJB1-MG013;;-22.46623;-45.514113;MG;Sudeste-Centro-Oeste
7805;42138.0;ITAJB2-MG013;;-22.46623;-45.514113;MG;Sudeste-Centro-Oeste
7806;42139.0;VALAD1-MG013;;-18.84888889;-41.98194444;MG;Sudeste-Centro-Oeste
7807;42140.0;VALAD2-MG013;;-18.84888889;-41.98194444;MG;Sudeste-Centro-Oeste
7808;42141.0;VALAD3-MG013;;-18.84888889;-41.98194444;MG;Sudeste-Centro-Oeste
7809;42142.0;VALAD4-MG013;;-18.84888889;-41.98194444;MG;Sudeste-Centro-Oeste
7810;42173.0;NEV1T4-MG013;;-19.82416667;-44.10305556;MG;Sudeste-Centro-Oeste
7811;42175.0;NEVES5-MG013;;-19.82416667;-44.10305556;MG;Sudeste-Centro-Oeste
7812;42177.0;ITA5T1-MG013;;-19.600143;-43.333428;MG;Sudeste-Centro-Oeste
7813;42179.0;ITA5T2-MG013;;-19.600143;-43.333428;MG;Sudeste-Centro-Oeste
7814;42181.0;PJUST1-MG013;;-18.671386;-44.092186;MG;Sudeste-Centro-Oeste
7815;42209.0;BET6T1-MG013;;-19.896081;-44.23395;MG;Sudeste-Centro-Oeste
7816;42211.0;BET6T2-MG013;;-19.896081;-44.23395;MG;Sudeste-Centro-Oeste
7817;42213.0;VARGT1-MG013;;-21.521611;-45.412614;MG;Sudeste-Centro-Oeste
7818;42215.0;VARGT2-MG013;;-21.521611;-45.412614;MG;Sudeste-Centro-Oeste
7819;42217.0;JMONL4-MG013;;-19.808885;-43.10787;MG;Sudeste-Centro-Oeste
7820;42221.0;BRAUT1-MG013;;-19.113839;-42.730102;MG;Sudeste-Centro-Oeste
7821;42223.0;BRAUT2-MG013;;-19.113839;-42.730102;MG;Sudeste-Centro-Oeste
7822;42227.0;SAMARC-MG138;;-19.53666667;-42.63583333;MG;Sudeste-Centro-Oeste
7823;42229.0;SAMARC-MG013;;-19.53666667;-42.63583333;MG;Sudeste-Centro-Oeste
7824;42231.0;PCOL-D-MG013;;-20.120132;-48.574948;MG;Sudeste-Centro-Oeste
7825;42251.0;SCH----BA230;;-14.8583323;-39.2716405;BA;Nordeste
7826;42256.0;MSI-T2-AL013;;-9.4023;-35.8423;AL;Nordeste
7827;42257.0;MSI-T3-AL013;;-9.4023;-35.8423;AL;Nordeste
7828;42259.0;AUD-T2-CE013;;-2.9276583;-40.1143516;CE;Nordeste
7829;42261.0;CNT-T1-MA013;;-4.2981669;-42.9865114;MA;Norte
7830;42263.0;CNT-T2-MA013;;-4.2981669;-42.9865114;MA;Norte
7831;42265.0;JDM-T2-SE013;;-10.89194444;-37.14166667;SE;Nordeste
7832;42269.0;UTG-T1-PA013;;-1.33625;-48.380389;PA;Norte
7833;42271.0;UTG-T2-PA013;;-1.33625;-48.380389;PA;Norte
7834;42273.0;UTG-T3-PA013;;-1.33625;-48.380389;PA;Norte
7835;42275.0;UTG-T4-PA013;;-1.33625;-48.380389;PA;Norte
7836;42277.0;GMA-T1-PA013;;-1.459361;-48.444722;PA;Norte
7837;42279.0;GMA-T2-PA013;;-1.459361;-48.444722;PA;Norte
7838;42281.0;GMA-T3-PA013;;-1.459361;-48.444722;PA;Norte
7839;42283.0;XG--T2-PA013;;-7.083757;-49.928269;PA;Norte
7840;42285.0;MMR-T1-PA013;;-1.412272;-48.488256;PA;Norte
7841;42287.0;MM2-T2-PA013;;-1.412272;-48.488256;PA;Norte
7842;42289.0;MMT-T3-PA013;;-1.412272;-48.488256;PA;Norte
7843;42303.0;GRD5T1-PE013;;-8.880722;-36.404361;PE;Nordeste
7844;42306.0;AGD-T1-PE013;;-8.895466;-36.297557;PE;Nordeste
7845;42307.0;AGD-T2-PE013;;-8.895466;-36.297557;PE;Nordeste
7846;42309.0;MLG5T1-CE013;;-7.306667;-38.938333;CE;Nordeste
7847;42311.0;MLG5T6-CE013;;-7.306667;-38.938333;CE;Nordeste
7848;42313.0;MLG5T7-CE013;;-7.306667;-38.938333;CE;Nordeste
7849;42315.0;RCD-T1-PE013;;-8.113583333;-35.03916667;PE;Nordeste
7850;42317.0;RCD-T2-PE013;;-8.113583333;-35.03916667;PE;Nordeste
7851;42319.0;PFT8---PE013;;-7.859297;-35.020617;PE;Nordeste
7852;42321.0;PFT9---PE013;;-7.859297;-35.020617;PE;Nordeste
7853;42323.0;SUD-T1-PE013;;-8.393611;-35.050556;PE;Nordeste
7854;42325.0;SUD-T2-PE013;;-8.393611;-35.050556;PE;Nordeste
7855;42327.0;PCD-T1-CE013;;-3.595478;-38.876806;CE;Nordeste
7856;42329.0;PCD-T2-CE013;;-3.595478;-38.876806;CE;Nordeste
7857;42331.0;PCD-T3-CE013;;-3.595478;-38.876806;CE;Nordeste
7858;42333.0;FTD5T1-CE013;;-3.833025;-38.543522;CE;Nordeste
7859;42335.0;FTD5T2-CE013;;-3.833025;-38.543522;CE;Nordeste
7860;42337.0;FTD5T3-CE013;;-3.833025;-38.543522;CE;Nordeste
7861;42339.0;FTD5T4-CE013;;-3.833025;-38.543522;CE;Nordeste
7862;42341.0;SBT-T1-CE013;;-3.690358;-40.300463;CE;Nordeste
7863;42343.0;SBT-T2-CE013;;-3.690358;-40.300463;CE;Nordeste
7864;42345.0;SJPIT1-PI013;;-8.354138889;-42.22916667;PI;Nordeste
7865;42347.0;JDM-T6-SE013;;-10.89194444;-37.14166667;SE;Nordeste
7866;42349.0;JDM-T8-SE013;;-10.89194444;-37.14166667;SE;Nordeste
7867;42351.0;JDM-T7-SE013;;-10.89194444;-37.14166667;SE;Nordeste
7868;42353.0;CMQ-T1-BA013;;-12.6171795;-38.3435884;BA;Nordeste
7869;42355.0;CMQ-T2-BA013;;-12.6171795;-38.3435884;BA;Nordeste
7870;42357.0;MCP-T4-BA013;;-11.280141;-42.666624;BA;Nordeste
7871;42359.0;MCP-T5-BA013;;-11.280141;-42.666624;BA;Nordeste
7872;42361.0;SOB-T4-BA013;;-11.280141;-42.666624;BA;Nordeste
7873;42363.0;SOB-T5-BA013;;-11.280141;-42.666624;BA;Nordeste
7874;42365.0;SOB-T6-BA013;;-11.280141;-42.666624;BA;Nordeste
7875;42367.0;ICA-T1-BA013;;-13.4425;-41.37555556;BA;Nordeste
7876;42369.0;ICA-T2-BA013;;-13.4425;-41.37555556;BA;Nordeste
7877;42371.0;CID-T1-RN013;;-5.670319;-35.452175;RN;Nordeste
7878;42373.0;CID-T2-RN013;;-5.670319;-35.452175;RN;Nordeste
7879;42375.0;CGT-T1-PB013;;-7.255319;-35.977722;PB;Nordeste
7880;42377.0;CGT-T2-PB013;;-7.255319;-35.977722;PB;Nordeste
7881;42379.0;IGT-T1-BA013;;-11.280141;-42.666624;BA;Nordeste
7882;42381.0;IGT-T2-BA013;;-11.280141;-42.666624;BA;Nordeste
7883;42383.0;IGT-T3-BA013;;-11.280141;-42.666624;BA;Nordeste
7884;42385.0;IGT-T4-BA013;;-11.280141;-42.666624;BA;Nordeste
7885;42387.0;BRD-T1-BA013;;-11.280141;-42.666624;BA;Nordeste
7886;42389.0;BJD-T1-BA013;;-11.280141;-42.666624;BA;Nordeste
7887;42391.0;BJD-T2-BA013;;-11.280141;-42.666624;BA;Nordeste
7888;42393.0;GOR-T1-BA013;;-11.280141;-42.666624;BA;Nordeste
7889;42395.0;GOR-T2-BA013;;-11.280141;-42.666624;BA;Nordeste
7890;42397.0;OUR-T1-BA013;;-11.280141;-42.666624;BA;Nordeste
7891;42399.0;OUR-T2-BA013;;-11.280141;-42.666624;BA;Nordeste
7892;42402.0;ANGRA--RJ013;;-23.00538;-44.454948;RJ;Sudeste-Centro-Oeste
7893;42405.0;CAMPO3-RJ013;;-21.719534;-41.338472;RJ;Sudeste-Centro-Oeste
7894;42406.0;CAMPO4-RJ013;;-21.719534;-41.338472;RJ;Sudeste-Centro-Oeste
7895;42409.0;GR1T56-RJ013;;-22.928023;-43.264827;RJ;Sudeste-Centro-Oeste
7896;42410.0;GR1T58-RJ013;;-22.928023;-43.264827;RJ;Sudeste-Centro-Oeste
7897;42416.0;LINHA2-ES013;;-19.401941;-40.105536;ES;Sudeste-Centro-Oeste
7898;42418.0;RESEND-RJ013;;-22.499167;-44.513889;RJ;Sudeste-Centro-Oeste
7899;42421.0;RNSULA-ES013;;-20.857916;-40.882399;ES;Sudeste-Centro-Oeste
7900;42422.0;RNSULB-ES013;;-20.857916;-40.882399;ES;Sudeste-Centro-Oeste
7901;42424.0;SMAT2--ES013;;-18.7533;-39.89169;ES;Sudeste-Centro-Oeste
7902;42425.0;ARCEL2-RJ013;;-22.499167;-44.513889;RJ;Sudeste-Centro-Oeste
7903;42427.0;ARCEL1-RJ013;;-22.499167;-44.513889;RJ;Sudeste-Centro-Oeste
7904;42429.0;ARCEL--RJ138;;-22.499167;-44.513889;RJ;Sudeste-Centro-Oeste
7905;42430.0;ARCEL--RJ034;;-22.499167;-44.513889;RJ;Sudeste-Centro-Oeste
7906;42435.0;SJOS11-RJ013;;-22.748756;-43.332291;RJ;Sudeste-Centro-Oeste
7907;42436.0;SJOS12-RJ013;;-22.748756;-43.332291;RJ;Sudeste-Centro-Oeste
7908;42437.0;SJOS13-RJ013;;-22.748756;-43.332291;RJ;Sudeste-Centro-Oeste
7909;42438.0;SJOS14-RJ013;;-22.748756;-43.332291;RJ;Sudeste-Centro-Oeste
7910;42440.0;VERONA-ES013;;-18.740278;-40.434444;ES;Sudeste-Centro-Oeste
7911;42442.0;VIANT4-ES013;;-20.363333;-40.428889;ES;Sudeste-Centro-Oeste
7912;42444.0;VIA2T1-ES013;;-20.381251;-40.507269;ES;Sudeste-Centro-Oeste
7913;42445.0;VITOR2-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
7914;42446.0;VITOR3-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
7915;43003.0;VID--1-SC013;;-26.999167;-51.092778;SC;Sul
7916;43004.0;VID--2-SC013;;-26.999167;-51.092778;SC;Sul
7917;43008.0;BIG--1-SC013;;-27.484534;-48.732548;SC;Sul
7918;43009.0;BIG--2-SC013;;-27.484534;-48.732548;SC;Sul
7919;43011.0;RSU--3-SC013;;-27.188056;-49.627778;SC;Sul
7920;43020.0;JNO--1-SC013;;-26.2518;-48.9012;SC;Sul
7921;43021.0;JNO--2-SC013;;-26.2518;-48.9012;SC;Sul
7922;43024.0;COR--1-MS013;;-19.015175;-57.623303;MS;Sudeste-Centro-Oeste
7923;43025.0;COR--2-MS013;;-19.015175;-57.623303;MS;Sudeste-Centro-Oeste
7924;43026.0;JNO--3-SC013;;-26.2518;-48.9012;SC;Sul
7925;43035.0;BLU--1-SC013;;-26.78055556;-49.08027778;SC;Sul
7926;43045.0;CUR--3-PR013;;-25.59472222;-49.31666667;PR;Sul
7927;43049.0;LON--1-PR013;;-23.4625;-51.14194444;PR;Sul
7928;43050.0;CAN--2-SC013;;-26.19722222;-50.40305556;SC;Sul
7929;43052.0;CAN--1-SC013;;-26.19722222;-50.40305556;SC;Sul
7930;43054.0;CAN--3-SC013;;-26.19722222;-50.40305556;SC;Sul
7931;43064.0;BIG--7-SC013;;-27.484534;-48.732548;SC;Sul
7932;43079.0;GAS2-1-SC013;;-26.872776;-49.022099;SC;Sul
7933;43080.0;GAS2-3-SC013;;-26.872776;-49.022099;SC;Sul
7934;43082.0;DRO--2-SC013;;-27.675833;-48.495556;SC;Sul
7935;43084.0;VID--3-SC013;;-26.999167;-51.092778;SC;Sul
7936;43091.0;XAN--3-SC013;;-26.86194444;-52.39305556;SC;Sul
7937;43093.0;XAN--4-SC013;;-26.86194444;-52.39305556;SC;Sul
7938;43095.0;DOU--1-MS013;;-22.268659;-54.991975;MS;Sudeste-Centro-Oeste
7939;43101.0;DOU--4-MS013;;-22.268659;-54.991975;MS;Sudeste-Centro-Oeste
7940;43102.0;DOU--3-MS013;;-22.268659;-54.991975;MS;Sudeste-Centro-Oeste
7941;43103.0;DOU--2-MS013;;-22.268659;-54.991975;MS;Sudeste-Centro-Oeste
7942;43107.0;ABT--1-SC013;;-27.569825;-51.068256;SC;Sul
7943;43108.0;ABT--2-SC013;;-27.569825;-51.068256;SC;Sul
7944;43110.0;JNO--4-SC013;;-26.2518;-48.9012;SC;Sul
7945;43111.0;SIDE-1-SC013;;-28.60194444;-49.41166667;SC;Sul
7946;43113.0;SIDE-3-SC013;;-28.60194444;-49.41166667;SC;Sul
7947;43114.0;SIDE-4-SC013;;-28.60194444;-49.41166667;SC;Sul
7948;43116.0;BIG--8-SC013;;-27.484534;-48.732548;SC;Sul
7949;43118.0;GAS2-2-SC013;;-26.872776;-49.022099;SC;Sul
7950;43120.0;VINH-1-RS013;;-29.181225;-51.474756;RS;Sul
7951;43122.0;VINH-2-RS013;;-29.181225;-51.474756;RS;Sul
7952;43125.0;BIG--3-SC013;;-27.484534;-48.732548;SC;Sul
7953;43126.0;IV2--1-MS013;;-22.378056;-53.580278;MS;Sudeste-Centro-Oeste
